Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.255102,0.8620690000000001,0.0,0.393701,6,1,2528686007.000000,2528686007.000000,0.000000,196,.,.,121.000000,65.000000,,1.8615384615384616,50,.,.,32.000000,18.000000,,1.7777777777777777,146,.,.,89.000000,47.000000,,1.8936170212765957,58,.,.,37.000000,21.000000,,1.7619047619047619,50,.,.,32.000000,18.000000,,1.7777777777777777,8,.,.,5.000000,3.000000,,1.6666666666666667,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.255102,0.8620690000000001,0.0,0.393701,6,1,2528686007.000000,2528686007.000000,0.000000,196,.,.,121.000000,65.000000,,1.8615384615384616,50,.,.,32.000000,18.000000,,1.7777777777777777,146,.,.,89.000000,47.000000,,1.8936170212765957,58,.,.,37.000000,21.000000,,1.7619047619047619,50,.,.,32.000000,18.000000,,1.7777777777777777,8,.,.,5.000000,3.000000,,1.6666666666666667,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.250771,0.834521,0.277941,0.385654,184,81,2809068885,2528686007.000000,0.000000,6484,.,.,3776.000000,2340.000000,,1.6136752136752137,1626,.,.,816.000000,771.000000,,1.0583657587548638,4858,.,.,2960.000000,1569.000000,,1.8865519439133205,2720,.,.,1468.000000,1252.000000,,1.1725239616613419,1639,.,.,868.000000,771.000000,,1.125810635538262,325,.,.,158.000000,167.000000,,0.9461077844311377,756,.,.,442.000000,314.000000,,1.4076433121019107
INDEL,D1_5,*,PASS,*,QUAL,*,0.250771,0.834521,0.277941,0.385654,184,81,2809068885,2528686007.000000,0.000000,6484,.,.,3776.000000,2340.000000,,1.6136752136752137,1626,.,.,816.000000,771.000000,,1.0583657587548638,4858,.,.,2960.000000,1569.000000,,1.8865519439133205,2720,.,.,1468.000000,1252.000000,,1.1725239616613419,1639,.,.,868.000000,771.000000,,1.125810635538262,325,.,.,158.000000,167.000000,,0.9461077844311377,756,.,.,442.000000,314.000000,,1.4076433121019107
INDEL,D1_5,TS_boundary,ALL,*,QUAL,*,0.375,0.857143,0.740741,0.5217390000000001,1,0,3030848912.000000,2528686007.000000,0.000000,16,.,.,5.000000,11.000000,,0.45454545454545453,6,.,.,1.000000,5.000000,,0.2,10,.,.,4.000000,6.000000,,0.6666666666666666,27,.,.,10.000000,17.000000,,0.5882352941176471,6,.,.,1.000000,5.000000,,0.2,1,.,.,1.000000,0.000000,,,20,.,.,8.000000,12.000000,,0.6666666666666666
INDEL,D1_5,TS_boundary,PASS,*,QUAL,*,0.375,0.857143,0.740741,0.5217390000000001,1,0,3030848912.000000,2528686007.000000,0.000000,16,.,.,5.000000,11.000000,,0.45454545454545453,6,.,.,1.000000,5.000000,,0.2,10,.,.,4.000000,6.000000,,0.6666666666666666,27,.,.,10.000000,17.000000,,0.5882352941176471,6,.,.,1.000000,5.000000,,0.2,1,.,.,1.000000,0.000000,,,20,.,.,8.000000,12.000000,,0.6666666666666666
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.25046399999999996,0.83444,0.0,0.385282,183,81,2528686007.000000,2528686007.000000,0.000000,6468,.,.,3771.000000,2329.000000,,1.6191498497209103,1620,.,.,815.000000,766.000000,,1.0639686684073106,4848,.,.,2956.000000,1563.000000,,1.891234804862444,1957,.,.,1024.000000,933.000000,,1.097534833869239,1633,.,.,867.000000,766.000000,,1.1318537859007833,324,.,.,157.000000,167.000000,,0.9401197604790419,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.25046399999999996,0.83444,0.0,0.385282,183,81,2528686007.000000,2528686007.000000,0.000000,6468,.,.,3771.000000,2329.000000,,1.6191498497209103,1620,.,.,815.000000,766.000000,,1.0639686684073106,4848,.,.,2956.000000,1563.000000,,1.891234804862444,1957,.,.,1024.000000,933.000000,,1.097534833869239,1633,.,.,867.000000,766.000000,,1.1318537859007833,324,.,.,157.000000,167.000000,,0.9401197604790419,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.304813,0.848708,0.356295,0.448535,18,21,2809068885,2528686007.000000,0.000000,748,.,.,400.000000,220.000000,,1.8181818181818181,228,.,.,136.000000,80.000000,,1.7,520,.,.,264.000000,140.000000,,1.8857142857142857,421,.,.,261.000000,160.000000,,1.63125,230,.,.,150.000000,80.000000,,1.875,41,.,.,26.000000,15.000000,,1.7333333333333334,150,.,.,85.000000,65.000000,,1.3076923076923077
INDEL,D6_15,*,PASS,*,QUAL,*,0.304813,0.848708,0.356295,0.448535,18,21,2809068885,2528686007.000000,0.000000,748,.,.,400.000000,220.000000,,1.8181818181818181,228,.,.,136.000000,80.000000,,1.7,520,.,.,264.000000,140.000000,,1.8857142857142857,421,.,.,261.000000,160.000000,,1.63125,230,.,.,150.000000,80.000000,,1.875,41,.,.,26.000000,15.000000,,1.7333333333333334,150,.,.,85.000000,65.000000,,1.3076923076923077
INDEL,D6_15,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.857143,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7,.,.,3.000000,4.000000,,0.75,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,6,.,.,3.000000,3.000000,,1.0
INDEL,D6_15,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.857143,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7,.,.,3.000000,4.000000,,0.75,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,6,.,.,3.000000,3.000000,,1.0
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.304813,0.851852,0.0,0.44897299999999996,18,21,2528686007.000000,2528686007.000000,0.000000,748,.,.,400.000000,220.000000,,1.8181818181818181,228,.,.,136.000000,80.000000,,1.7,520,.,.,264.000000,140.000000,,1.8857142857142857,270,.,.,176.000000,94.000000,,1.872340425531915,230,.,.,150.000000,80.000000,,1.875,40,.,.,26.000000,14.000000,,1.8571428571428572,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.304813,0.851852,0.0,0.44897299999999996,18,21,2528686007.000000,2528686007.000000,0.000000,748,.,.,400.000000,220.000000,,1.8181818181818181,228,.,.,136.000000,80.000000,,1.7,520,.,.,264.000000,140.000000,,1.8857142857142857,270,.,.,176.000000,94.000000,,1.872340425531915,230,.,.,150.000000,80.000000,,1.875,40,.,.,26.000000,14.000000,,1.8571428571428572,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.347368,0.956522,0.394737,0.509653,2,1,2809068885,2528686007.000000,0.000000,190,.,.,109.000000,67.000000,,1.626865671641791,66,.,.,32.000000,32.000000,,1.0,124,.,.,77.000000,35.000000,,2.2,114,.,.,63.000000,48.000000,,1.3125,66,.,.,34.000000,32.000000,,1.0625,3,.,.,2.000000,1.000000,,2.0,45,.,.,27.000000,15.000000,,1.8
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.347368,0.956522,0.394737,0.509653,2,1,2809068885,2528686007.000000,0.000000,190,.,.,109.000000,67.000000,,1.626865671641791,66,.,.,32.000000,32.000000,,1.0,124,.,.,77.000000,35.000000,,2.2,114,.,.,63.000000,48.000000,,1.3125,66,.,.,34.000000,32.000000,,1.0625,3,.,.,2.000000,1.000000,,2.0,45,.,.,27.000000,15.000000,,1.8
INDEL,I16_PLUS,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3030848912.000000,2528686007.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.347368,0.956522,0.0,0.509653,2,1,2528686007.000000,2528686007.000000,0.000000,190,.,.,109.000000,67.000000,,1.626865671641791,66,.,.,32.000000,32.000000,,1.0,124,.,.,77.000000,35.000000,,2.2,69,.,.,36.000000,33.000000,,1.0909090909090908,66,.,.,34.000000,32.000000,,1.0625,3,.,.,2.000000,1.000000,,2.0,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.347368,0.956522,0.0,0.509653,2,1,2528686007.000000,2528686007.000000,0.000000,190,.,.,109.000000,67.000000,,1.626865671641791,66,.,.,32.000000,32.000000,,1.0,124,.,.,77.000000,35.000000,,2.2,69,.,.,36.000000,33.000000,,1.0909090909090908,66,.,.,34.000000,32.000000,,1.0625,3,.,.,2.000000,1.000000,,2.0,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.265887,0.856706,0.274241,0.405823,164,77,2809068885,2528686007.000000,0.000000,6326,.,.,3402.000000,2542.000000,,1.3383162863886704,1682,.,.,792.000000,853.000000,,0.9284876905041032,4644,.,.,2610.000000,1689.000000,,1.5452930728241563,2702,.,.,1259.000000,1369.000000,,0.9196493791088386,1680,.,.,809.000000,852.000000,,0.9495305164319249,281,.,.,102.000000,162.000000,,0.6296296296296297,741,.,.,348.000000,355.000000,,0.9802816901408451
INDEL,I1_5,*,PASS,*,QUAL,*,0.265887,0.856706,0.274241,0.405823,164,77,2809068885,2528686007.000000,0.000000,6326,.,.,3402.000000,2542.000000,,1.3383162863886704,1682,.,.,792.000000,853.000000,,0.9284876905041032,4644,.,.,2610.000000,1689.000000,,1.5452930728241563,2702,.,.,1259.000000,1369.000000,,0.9196493791088386,1680,.,.,809.000000,852.000000,,0.9495305164319249,281,.,.,102.000000,162.000000,,0.6296296296296297,741,.,.,348.000000,355.000000,,0.9802816901408451
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.4,1.0,0.833333,0.571429,0,0,3030848912.000000,2528686007.000000,0.000000,10,.,.,2.000000,8.000000,,0.25,4,.,.,0.000000,4.000000,,0.0,6,.,.,2.000000,4.000000,,0.5,24,.,.,7.000000,17.000000,,0.4117647058823529,4,.,.,0.000000,4.000000,,0.0,0,.,.,0.000000,0.000000,,,20,.,.,7.000000,13.000000,,0.5384615384615384
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.4,1.0,0.833333,0.571429,0,0,3030848912.000000,2528686007.000000,0.000000,10,.,.,2.000000,8.000000,,0.25,4,.,.,0.000000,4.000000,,0.0,6,.,.,2.000000,4.000000,,0.5,24,.,.,7.000000,17.000000,,0.4117647058823529,4,.,.,0.000000,4.000000,,0.0,0,.,.,0.000000,0.000000,,,20,.,.,7.000000,13.000000,,0.5384615384615384
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.26567399999999997,0.8564129999999999,0.0,0.405542,164,77,2528686007.000000,2528686007.000000,0.000000,6316,.,.,3400.000000,2534.000000,,1.3417521704814523,1678,.,.,792.000000,849.000000,,0.9328621908127208,4638,.,.,2608.000000,1685.000000,,1.5477744807121663,1957,.,.,911.000000,1010.000000,,0.901980198019802,1676,.,.,809.000000,848.000000,,0.9540094339622641,281,.,.,102.000000,162.000000,,0.6296296296296297,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.26567399999999997,0.8564129999999999,0.0,0.405542,164,77,2528686007.000000,2528686007.000000,0.000000,6316,.,.,3400.000000,2534.000000,,1.3417521704814523,1678,.,.,792.000000,849.000000,,0.9328621908127208,4638,.,.,2608.000000,1685.000000,,1.5477744807121663,1957,.,.,911.000000,1010.000000,,0.901980198019802,1676,.,.,809.000000,848.000000,,0.9540094339622641,281,.,.,102.000000,162.000000,,0.6296296296296297,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.29787199999999997,0.8792270000000001,0.344937,0.444988,15,10,2809068885,2528686007.000000,0.000000,611,.,.,308.000000,187.000000,,1.6470588235294117,182,.,.,92.000000,74.000000,,1.2432432432432432,429,.,.,216.000000,113.000000,,1.9115044247787611,316,.,.,159.000000,136.000000,,1.1691176470588236,182,.,.,96.000000,74.000000,,1.2972972972972974,25,.,.,7.000000,17.000000,,0.4117647058823529,109,.,.,56.000000,45.000000,,1.2444444444444445
