Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I1_5,*,PASS,*,QUAL,*,0.7673270000000001,0.96875,0.262673,0.8563540000000001,1,2,2809068885,2528555636.000000,0.000000,202,.,.,114.000000,77.000000,,1.4805194805194806,155,.,.,83.000000,63.000000,,1.3174603174603174,47,.,.,31.000000,14.000000,,2.2142857142857144,217,.,.,121.000000,92.000000,,1.315217391304348,155,.,.,89.000000,63.000000,,1.4126984126984128,5,.,.,3.000000,1.000000,,3.0,57,.,.,29.000000,28.000000,,1.0357142857142858
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.5,,0,1,3030848912.000000,2528555636.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,1.000000,1.000000,,1.0,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.5,,0,1,3030848912.000000,2528555636.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,1.000000,1.000000,,1.0,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.7673270000000001,0.974843,0.0,0.858726,1,1,2528555636.000000,2528555636.000000,0.000000,202,.,.,114.000000,77.000000,,1.4805194805194806,155,.,.,83.000000,63.000000,,1.3174603174603174,47,.,.,31.000000,14.000000,,2.2142857142857144,159,.,.,91.000000,64.000000,,1.421875,155,.,.,89.000000,63.000000,,1.4126984126984128,4,.,.,2.000000,1.000000,,2.0,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.7673270000000001,0.974843,0.0,0.858726,1,1,2528555636.000000,2528555636.000000,0.000000,202,.,.,114.000000,77.000000,,1.4805194805194806,155,.,.,83.000000,63.000000,,1.3174603174603174,47,.,.,31.000000,14.000000,,2.2142857142857144,159,.,.,91.000000,64.000000,,1.421875,155,.,.,89.000000,63.000000,,1.4126984126984128,4,.,.,2.000000,1.000000,,2.0,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.735849,0.930233,0.358209,0.821701,1,1,2809068885,2528555636.000000,0.000000,53,.,.,30.000000,17.000000,,1.7647058823529411,39,.,.,22.000000,13.000000,,1.6923076923076923,14,.,.,8.000000,4.000000,,2.0,67,.,.,37.000000,25.000000,,1.48,40,.,.,23.000000,14.000000,,1.6428571428571428,3,.,.,2.000000,0.000000,,,24,.,.,12.000000,11.000000,,1.0909090909090908
INDEL,I6_15,*,PASS,*,QUAL,*,0.735849,0.930233,0.358209,0.821701,1,1,2809068885,2528555636.000000,0.000000,53,.,.,30.000000,17.000000,,1.7647058823529411,39,.,.,22.000000,13.000000,,1.6923076923076923,14,.,.,8.000000,4.000000,,2.0,67,.,.,37.000000,25.000000,,1.48,40,.,.,23.000000,14.000000,,1.6428571428571428,3,.,.,2.000000,0.000000,,,24,.,.,12.000000,11.000000,,1.0909090909090908
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3030848912.000000,2528555636.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3030848912.000000,2528555636.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.735849,0.930233,0.0,0.821701,1,1,2528555636.000000,2528555636.000000,0.000000,53,.,.,30.000000,17.000000,,1.7647058823529411,39,.,.,22.000000,13.000000,,1.6923076923076923,14,.,.,8.000000,4.000000,,2.0,43,.,.,25.000000,14.000000,,1.7857142857142858,40,.,.,23.000000,14.000000,,1.6428571428571428,3,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.735849,0.930233,0.0,0.821701,1,1,2528555636.000000,2528555636.000000,0.000000,53,.,.,30.000000,17.000000,,1.7647058823529411,39,.,.,22.000000,13.000000,,1.6923076923076923,14,.,.,8.000000,4.000000,,2.0,43,.,.,25.000000,14.000000,,1.7857142857142858,40,.,.,23.000000,14.000000,,1.6428571428571428,3,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.9511430000000001,0.997352,0.107578,0.9737,34,4,2809068885,2528555636.000000,0.000000,22576,16902.000000,5678.000000,13901.000000,8667.000000,2.976752377597746,1.603899850005769,21473,16142.000000,5334.000000,13225.000000,8242.000000,3.026246719160105,1.6045862654695462,1103,760.000000,344.000000,676.000000,425.000000,2.2093023255813953,1.5905882352941176,24122,17943.000000,6185.000000,14805.000000,9306.000000,2.901050929668553,1.5909090909090908,21470,16138.000000,5335.000000,13228.000000,8236.000000,3.024929709465792,1.6061194754735308,57,37.000000,20.000000,25.000000,32.000000,1.85,0.78125,2595,1768.000000,830.000000,1552.000000,1038.000000,2.130120481927711,1.4951830443159924
SNP,*,*,PASS,*,QUAL,*,0.9511430000000001,0.997352,0.107578,0.9737,34,4,2809068885,2528555636.000000,0.000000,22576,16902.000000,5678.000000,13901.000000,8667.000000,2.976752377597746,1.603899850005769,21473,16142.000000,5334.000000,13225.000000,8242.000000,3.026246719160105,1.6045862654695462,1103,760.000000,344.000000,676.000000,425.000000,2.2093023255813953,1.5905882352941176,24122,17943.000000,6185.000000,14805.000000,9306.000000,2.901050929668553,1.5909090909090908,21470,16138.000000,5335.000000,13228.000000,8236.000000,3.024929709465792,1.6061194754735308,57,37.000000,20.000000,25.000000,32.000000,1.85,0.78125,2595,1768.000000,830.000000,1552.000000,1038.000000,2.130120481927711,1.4951830443159924
SNP,*,TS_boundary,ALL,*,QUAL,*,0.74,0.8809520000000001,0.58,0.804348,1,4,3030848912.000000,2528555636.000000,0.000000,50,36.000000,15.000000,25.000000,24.000000,2.4,1.0416666666666667,37,27.000000,11.000000,22.000000,14.000000,2.4545454545454546,1.5714285714285714,13,9.000000,4.000000,3.000000,10.000000,2.25,0.3,100,63.000000,38.000000,33.000000,66.000000,1.6578947368421053,0.5,37,27.000000,11.000000,22.000000,14.000000,2.4545454545454546,1.5714285714285714,5,1.000000,4.000000,1.000000,4.000000,0.25,0.25,58,35.000000,23.000000,10.000000,48.000000,1.5217391304347827,0.20833333333333334
SNP,*,TS_boundary,PASS,*,QUAL,*,0.74,0.8809520000000001,0.58,0.804348,1,4,3030848912.000000,2528555636.000000,0.000000,50,36.000000,15.000000,25.000000,24.000000,2.4,1.0416666666666667,37,27.000000,11.000000,22.000000,14.000000,2.4545454545454546,1.5714285714285714,13,9.000000,4.000000,3.000000,10.000000,2.25,0.3,100,63.000000,38.000000,33.000000,66.000000,1.6578947368421053,0.5,37,27.000000,11.000000,22.000000,14.000000,2.4545454545454546,1.5714285714285714,5,1.000000,4.000000,1.000000,4.000000,0.25,0.25,58,35.000000,23.000000,10.000000,48.000000,1.5217391304347827,0.20833333333333334
SNP,*,TS_contained,ALL,*,QUAL,*,0.9516110000000001,0.9975799999999999,0.0,0.9740540000000001,33,0,2528555636.000000,2528555636.000000,0.000000,22526,16866.000000,5663.000000,13876.000000,8643.000000,2.9782800635705455,1.605461066759227,21436,16115.000000,5323.000000,13203.000000,8228.000000,3.027428142025174,1.604642683519689,1090,751.000000,340.000000,673.000000,415.000000,2.208823529411765,1.621686746987952,21485,16147.000000,5340.000000,13230.000000,8250.000000,3.0237827715355805,1.6036363636363635,21433,16111.000000,5324.000000,13206.000000,8222.000000,3.02610818933133,1.606178545366091,52,36.000000,16.000000,24.000000,28.000000,2.25,0.8571428571428571,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.9516110000000001,0.9975799999999999,0.0,0.9740540000000001,33,0,2528555636.000000,2528555636.000000,0.000000,22526,16866.000000,5663.000000,13876.000000,8643.000000,2.9782800635705455,1.605461066759227,21436,16115.000000,5323.000000,13203.000000,8228.000000,3.027428142025174,1.604642683519689,1090,751.000000,340.000000,673.000000,415.000000,2.208823529411765,1.621686746987952,21485,16147.000000,5340.000000,13230.000000,8250.000000,3.0237827715355805,1.6036363636363635,21433,16111.000000,5324.000000,13206.000000,8222.000000,3.02610818933133,1.606178545366091,52,36.000000,16.000000,24.000000,28.000000,2.25,0.8571428571428571,0,0.000000,0.000000,0.000000,0.000000,,
